date,doublingtimes
2020-10-31,215.4674242424202
2020-11-01,181.97767857142603
2020-11-02,164.99919354838633
2020-11-03,173.38987341771755
2020-11-04,190.38569545155377
2020-11-05,157.37079261672108
2020-11-06,198.20721579305953
2020-11-07,226.6832428238946
2020-11-08,198.84464043419712
2020-11-09,174.7645870469362
2020-11-10,173.81218363743776
2020-11-11,171.08840161569466
2020-11-12,161.36005420053795
2020-11-13,169.21380871533353
2020-11-14,196.10561724363015
2020-11-15,164.02253674468943
2020-11-16,141.46577840112457
2020-11-17,137.47405063291313
2020-11-18,144.78493604926774
2020-11-19,129.91484771573718
2020-11-20,135.7246153846182
2020-11-21,168.03789929615158
2020-11-22,151.29072815533945
2020-11-23,129.43402232327344
2020-11-24,141.16331838565316
2020-11-25,146.7324675324664
2020-11-26,138.6842931937183
2020-11-27,140.54940607126952
2020-11-28,168.2703878406695
2020-11-29,180.3106823266171
2020-11-30,128.17706930692833
2020-12-01,141.9165285651969
2020-12-02,148.78057324840626
2020-12-03,141.8645509499139
2020-12-04,146.61611900533063
2020-12-05,184.51384872079726
2020-12-06,189.64379271070854
2020-12-07,152.06719745222995
2020-12-08,152.48969118982703
2020-12-09,156.24071329319085
2020-12-10,182.0714669532528
2020-12-11,180.54018046709515
2020-12-12,256.9273890142995
2020-12-13,252.6839852398604
2020-12-14,190.8478599221776
2020-12-15,183.5879595098586
2020-12-16,211.95373774510335
2020-12-17,306.0413580246993
2020-12-18,263.9185887708676
2020-12-19,275.2701657458502
2020-12-20,303.25602775368606
2020-12-21,238.40904761904224
2020-12-22,266.6845978755691
2020-12-23,257.8002194586612
2020-12-24,286.3612641815337
2020-12-25,304.5860705073127
2020-12-26,425.71666666667403
2020-12-27,339.0195424213592
2020-12-28,382.3667381974243
2020-12-29,302.301608806109
2020-12-30,289.7529554655951
2020-12-31,353.75680473374166
2021-01-01,363.04969696968715
2021-01-02,526.4798245613689
2021-01-03,431.8455089820563
2021-01-04,396.89615384614206
2021-01-05,365.09838546923487
2021-01-06,370.66073619629924
2021-01-07,360.6661370407332
2021-01-08,463.5614012738621
2021-01-09,526.6549132948378
2021-01-10,340.7372549019652
2021-01-11,430.71766784455167
2021-01-12,510.13036211695146
2021-01-13,412.10808988766286
2021-01-14,451.9055350553217
2021-01-15,482.8980314960768
2021-01-16,637.5461937716192
2021-01-17,648.3414762741709
2021-01-18,529.8487804878121
2021-01-19,526.7699430199664
2021-01-20,564.4571646341924
2021-01-21,634.8340753424854
2021-01-22,599.5991922455336
2021-01-23,852.259633027514
2021-01-24,786.2376321353809
2021-01-25,618.3081395348778
2021-01-26,723.5784466019549
2021-01-27,706.4458333332991
2021-01-28,733.5422396856262
2021-01-29,823.1922907488362
2021-01-30,1030.4327823692038
2021-01-31,1014.366395663934
2021-02-01,845.5067720090154
2021-02-02,714.0373333333264
2021-02-03,856.7057077625412
2021-02-04,774.3169072165794
2021-02-05,864.0993103448344
2021-02-06,1233.4022950819683
2021-02-07,1289.0452054795423
2021-02-08,1191.789873417571
2021-02-09,973.7126614985925
2021-02-10,971.9012886596764
2021-02-11,998.3314814816052
2021-02-12,850.5268018018131
2021-02-13,1298.7790378009515
2021-02-14,1159.9644171777054
2021-02-15,848.3780269057675
2021-02-16,956.2848484849275
2021-02-17,855.4537246049342
2021-02-18,970.0156010231207
2021-02-19,934.8517241378855
2021-02-20,1085.2400000001787
2021-02-21,1162.3211009173135
2021-02-22,1039.0926229509162
2021-02-23,953.7947368422147
2021-02-24,889.8210280374801
2021-02-25,929.617073170773
2021-02-26,811.5531914894015
2021-02-27,937.9828009828503
2021-02-28,992.3218181817646
2021-03-01,653.5271794871678
2021-03-02,743.1512621358728
2021-03-03,623.9143322475439
2021-03-04,619.5689822293547
2021-03-05,604.6401574803712
2021-03-06,711.8351851851698
2021-03-07,634.9323432343198
2021-03-08,455.849940828374
2021-03-09,423.00953947367117
2021-03-10,379.59047151277184
2021-03-11,368.34985727880235
2021-03-12,363.85684803002516
2021-03-13,383.2520710058944
2021-03-14,335.91665228644274
2021-03-15,220.04438804286644
2021-03-16,227.67876672484795
2021-03-17,210.50032171581776
2021-03-18,180.10452674897024
2021-03-19,208.2251184834139
2021-03-20,212.39229122055593
2021-03-21,183.26721915285938
2021-03-22,142.24877180491555
2021-03-23,112.98342712436853
2021-03-24,113.26910569105749
2021-03-25,113.3336492890977
2021-03-26,109.45643564356463
2021-03-27,112.04534567229362
2021-03-28,105.9944728761525
2021-03-29,80.47905809689163
2021-03-30,83.41703689012385
2021-03-31,79.1560470324743
2021-04-01,66.14139743391503
2021-04-02,63.30849194729195
2021-04-03,76.92732711596054
2021-04-04,62.24863835191219
2021-04-05,63.055406360424065
2021-04-06,62.535630112296936
2021-04-07,59.81098872279044
2021-04-08,67.32664137729795
2021-04-09,62.48386491557278
2021-04-10,88.24218603780622
2021-04-11,81.66662656813988
2021-04-12,66.55900569365377
2021-04-13,80.3470637027216
2021-04-14,94.2240501446487
2021-04-15,117.40963740458075
2021-04-16,112.09318541996896
2021-04-17,143.4516268355909
2021-04-18,135.3809085992414
2021-04-19,117.8242097869352
2021-04-20,111.03682825180982
2021-04-21,119.02060747663563
2021-04-22,127.65426008968616
2021-04-23,141.9713419674811
2021-04-24,191.9741564701512
2021-04-25,177.83785078712964
2021-04-26,157.80024198427313
2021-04-27,172.88083140877757
2021-04-28,178.0451776649766
2021-04-29,225.6266552755158
2021-04-30,243.37652733118384
2021-05-01,365.94669421488436
2021-05-02,391.7373068432865
2021-05-03,306.68332374927223
2021-05-04,279.27878787877927
2021-05-05,307.62307692307337
2021-05-06,294.785290889139
2021-05-07,320.0797859690791
2021-05-08,419.88451361869284
2021-05-09,389.93585858587585
2021-05-10,357.6098414795135
2021-05-11,441.04154471541915
2021-05-12,476.61587719299274
2021-05-13,421.81403100776356
2021-05-14,642.7395047170114
2021-05-15,2090.562068965685
2021-05-16,1503.6347107440722
2021-05-17,782.340257879665
2021-05-18,429.68718553460195
2021-05-19,340.4555348258877
2021-05-20,376.5120796156488
2021-05-21,365.42420212765745
2021-05-22,535.6525291828697
2021-05-23,407.21595273263284
2021-05-24,383.28813324081653
2021-05-25,330.3444179104501
2021-05-26,370.40708082830776
2021-05-27,429.9901702786105
2021-05-28,409.75824742266155
2021-05-29,534.4221476510306
2021-05-30,386.5182825484623
2021-05-31,326.98432748537044
2021-06-01,317.47320113312907
2021-06-02,282.4827464788737
2021-06-03,333.7091286306948
2021-06-04,298.965659777421
2021-06-05,390.78721492741977
2021-06-06,337.99642004772113
2021-06-07,288.1498477157427
2021-06-08,245.06210163651468
2021-06-09,224.93480488766204
2021-06-10,222.21874999999588
2021-06-11,234.00110024450606
2021-06-12,351.8365913255869
2021-06-13,236.90574712644312
2021-06-14,189.77298360656212
2021-06-15,175.03543235914086
2021-06-16,147.43829625884945
2021-06-17,152.61330729166534
2021-06-18,151.61552922997626
2021-06-19,193.4711154726799
2021-06-20,163.02694314748769
2021-06-21,128.587100949093
2021-06-22,123.68448204704988
2021-06-23,105.25007857517087
2021-06-24,100.16112578408767
2021-06-25,104.10916680865463
2021-06-26,141.9300876788169
2021-06-27,117.34221716021204
2021-06-28,74.34796747967522
2021-06-29,81.88118966866617
2021-06-30,71.76007708002791
2021-07-01,77.00792675581182
2021-07-02,76.04072851585524
2021-07-03,104.76208561313331
2021-07-04,75.66578916984169
2021-07-05,66.37937575270936
2021-07-06,57.99383080260256
2021-07-07,60.602616018635054
2021-07-08,58.729705604669654
2021-07-09,61.14584069233544
2021-07-10,79.8383834929326
